name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
行田市,36.143759,139.458851,cool,786.819,20.62991,20時間37分48秒,0時間52分12秒
持田,36.137615,139.44155,cool,787.794,20.63218,20時間37分56秒,0時間52分4秒
ソシオ流通センター,36.1365,139.424333,cool,788.222,20.63317,20時間37分59秒,0時間52分1秒
上熊谷,36.142657,139.38134,cool,788.328,20.63342,20時間38分0秒,0時間52分0秒
石原(埼玉),36.147612,139.368901,cool,788.017,20.63269,20時間37分58秒,0時間52分2秒
ひろせ野鳥の森,36.146242,139.352086,cool,788.476,20.63376,20時間38分2秒,0時間51分58秒
大麻生,36.144612,139.331859,cool,789.030,20.63504,20時間38分6秒,0時間51分54秒
明戸,36.142958,139.303306,cool,789.748,20.63671,20時間38分12秒,0時間51分48秒
武川,36.142197,139.281714,cool,790.242,20.63785,20時間38分16秒,0時間51分44秒
永田(埼玉),36.135314,139.259516,cool,791.416,20.64057,20時間38分26秒,0時間51分34秒
ふかや花園,36.132056,139.251472,cool,791.926,20.64175,20時間38分30秒,0時間51分30秒
小前田,36.12895,139.222386,cool,792.830,20.64384,20時間38分38秒,0時間51分22秒
桜沢(埼玉),36.128672,139.206981,cool,793.164,20.64461,20時間38分41秒,0時間51分19秒
波久礼,36.126728,139.158078,heat,794.352,20.64735,20時間38分50秒,0時間51分10秒
樋口,36.131076,139.122226,heat,794.610,20.64794,20時間38分53秒,0時間51分7秒
野上,36.11157,139.110865,heat,796.955,20.65334,20時間39分12秒,0時間50分48秒
長瀞,36.095462,139.112346,heat,798.668,20.65727,20時間39分26秒,0時間50分34秒
上長瀞,36.086169,139.11319,heat,799.657,20.65954,20時間39分34秒,0時間50分26秒
親鼻,36.077539,139.106103,heat,800.737,20.66201,20時間39分43秒,0時間50分17秒
皆野,36.068682,139.093947,heat,801.945,20.66477,20時間39分53秒,0時間50分7秒
和銅黒谷,36.046671,139.101666,heat,804.170,20.66985,20時間40分11秒,0時間49分49秒
大野原,36.018586,139.094071,eco,807.366,20.67712,20時間40分38秒,0時間49分22秒
秩父,35.99883,139.086044,eco,809.669,20.68234,20時間40分56秒,0時間49分4秒
御花畑,35.992369,139.083614,eco,810.419,20.68404,20時間41分3秒,0時間48分57秒
影森,35.972015,139.068413,eco,812.934,20.68972,20時間41分23秒,0時間48分37秒
浦山口,35.963922,139.058134,eco,814.022,20.69217,20時間41分32秒,0時間48分28秒
武州中川,35.958347,139.035439,eco,815.096,20.69459,20時間41分41秒,0時間48分19秒
武州日野,35.953867,139.021888,eco,815.863,20.69631,20時間41分47秒,0時間48分13秒
白久,35.95895,138.993263,eco,815.916,20.69643,20時間41分47秒,0時間48分13秒
三峰口,35.960075,138.978706,eco,816.104,20.69685,20時間41分49秒,0時間48分11秒
川口元郷,35.800187,139.730043,cool,820.062,20.70572,20時間42分21秒,0時間47分39秒
南鳩ヶ谷,35.816839,139.736059,cool,818.147,20.70144,20時間42分5秒,0時間47分55秒
鳩ヶ谷,35.830859,139.735967,cool,816.610,20.69799,20時間41分53秒,0時間48分7秒
新井宿,35.842974,139.737908,heat,815.252,20.69494,20時間41分42秒,0時間48分18秒
戸塚安行,35.858873,139.753689,heat,813.279,20.69049,20時間41分26秒,0時間48分34秒
浦和美園,35.893677,139.72779,eco,809.837,20.68272,20時間40分58秒,0時間49分2秒
西大原,35.260407,140.378029,eco,872.255,20.81870,20時間49分7秒,0時間40分53秒
上総東,35.263313,140.344974,eco,872.210,20.81861,20時間49分7秒,0時間40分53秒
新田野,35.276408,140.328081,eco,870.906,20.81588,20時間48分57秒,0時間41分3秒
国吉,35.280497,140.314046,eco,870.577,20.81519,20時間48分55秒,0時間41分5秒
上総中川,35.282763,140.280636,eco,870.625,20.81529,20時間48分55秒,0時間41分5秒
城見ヶ丘,35.291741,140.252693,cool,869.889,20.81374,20時間48分49秒,0時間41分11秒
大多喜,35.286466,140.243833,cool,870.556,20.81514,20時間48分55秒,0時間41分5秒
小谷松,35.268938,140.251142,cool,872.426,20.81906,20時間49分9秒,0時間40分51秒
東総元,35.259314,140.247381,cool,873.525,20.82135,20時間49分17秒,0時間40分43秒
久我原,35.250265,140.247718,heat,874.523,20.82344,20時間49分24秒,0時間40分36秒
総元,35.240588,140.240413,heat,875.662,20.82581,20時間49分33秒,0時間40分27秒
西畑,35.25051,140.215176,heat,874.804,20.82402,20時間49分26秒,0時間40分34秒
上総中野,35.250051,140.199571,heat,875.006,20.82444,20時間49分28秒,0時間40分32秒
浅草(つくばエクスプレス),35.713817,139.792389,heat,828.663,20.72486,20時間43分29秒,0時間46分31秒
青井,35.771782,139.82038,heat,821.908,20.70985,20時間42分35秒,0時間47分25秒
六町,35.784963,139.821816,heat,820.439,20.70657,20時間42分24秒,0時間47分36秒
八潮,35.807905,139.845017,heat,817.602,20.70021,20時間42分1秒,0時間47分59秒
三郷中央,35.824514,139.878344,heat,815.329,20.69511,20時間41分42秒,0時間48分18秒
流山セントラルパーク,35.854552,139.915223,eco,811.541,20.68657,20時間41分12秒,0時間48分48秒
柏の葉キャンパス,35.89308,139.952454,cool,806.822,20.67588,20時間40分33秒,0時間49分27秒
柏たなか,35.9109,139.957533,heat,804.796,20.67127,20時間40分17秒,0時間49分43秒
守谷,35.950626,139.992209,heat,799.986,20.66029,20時間39分37秒,0時間50分23秒
みらい平,35.99514,140.038555,heat,794.513,20.64772,20時間38分52秒,0時間51分8秒
みどりの,36.03025,140.056276,eco,790.431,20.63829,20時間38分18秒,0時間51分42秒
万博記念公園(茨城),36.058433,140.059328,eco,787.289,20.63100,20時間37分52秒,0時間52分8秒
研究学園,36.0821,140.082256,cool,784.407,20.62430,20時間37分27秒,0時間52分33秒
つくば,36.0825,140.110604,cool,784.031,20.62342,20時間37分24秒,0時間52分36秒
新高島,35.46192,139.626499,eco,858.695,20.79008,20時間47分24秒,0時間42分36秒
みなとみらい,35.458028,139.632386,cool,859.035,20.79080,20時間47分27秒,0時間42分33秒
馬車道,35.450135,139.636175,cool,859.845,20.79252,20時間47分33秒,0時間42分27秒
日本大通り,35.446821,139.642608,heat,860.115,20.79310,20時間47分35秒,0時間42分25秒
元町・中華街,35.44243,139.650446,heat,860.482,20.79388,20時間47分38秒,0時間42分22秒
竹芝,35.654099,139.762037,eco,835.646,20.74024,20時間44分25秒,0時間45分35秒
日の出,35.649136,139.75906,eco,836.233,20.74153,20時間44分30秒,0時間45分30秒
芝浦ふ頭,35.641773,139.757852,eco,837.059,20.74334,20時間44分36秒,0時間45分24秒
お台場海浜公園,35.629813,139.778607,eco,838.084,20.74558,20時間44分44秒,0時間45分16秒
台場,35.625908,139.771435,eco,838.613,20.74674,20時間44分48秒,0時間45分12秒
東京国際クルーズターミナル,35.621462,139.773157,eco,839.077,20.74775,20時間44分52秒,0時間45分8秒
テレコムセンター,35.617593,139.779327,cool,839.417,20.74850,20時間44分55秒,0時間45分5秒
青海(東京),35.62467,139.781132,cool,838.615,20.74674,20時間44分48秒,0時間45分12秒
東京ビッグサイト,35.630158,139.791228,cool,837.873,20.74512,20時間44分42秒,0時間45分18秒
有明(東京),35.634596,139.793269,cool,837.357,20.74399,20時間44分38秒,0時間45分22秒
有明テニスの森,35.639964,139.78888,heat,836.827,20.74283,20時間44分34秒,0時間45分26秒
市場前,35.645684,139.78564,heat,836.243,20.74155,20時間44分30秒,0時間45分30秒
新豊洲,35.648718,139.789996,heat,835.850,20.74069,20時間44分26秒,0時間45分34秒
下新田,36.407776,139.315086,cool,760.760,20.56846,20時間34分6秒,0時間55分54秒
運動公園(群馬),36.42038,139.300852,cool,759.671,20.56585,20時間33分57秒,0時間56分3秒
大間々,36.434617,139.277559,cool,758.588,20.56326,20時間33分48秒,0時間56分12秒
上神梅,36.470053,139.257696,cool,755.146,20.55499,20時間33分18秒,0時間56分42秒
本宿(群馬),36.481391,139.259306,cool,753.885,20.55196,20時間33分7秒,0時間56分53秒
水沼,36.499866,139.277579,heat,751.516,20.54624,20時間32分46秒,0時間57分14秒
花輪,36.520809,139.30769,heat,748.645,20.53930,20時間32分21秒,0時間57分39秒
中野(群馬),36.524243,139.317219,heat,748.084,20.53794,20時間32分17秒,0時間57分43秒
小中,36.535644,139.337842,eco,746.441,20.53395,20時間32分2秒,0時間57分58秒
神戸(群馬),36.537467,139.35653,eco,745.878,20.53259,20時間31分57秒,0時間58分3秒
沢入,36.58064,139.396314,eco,740.423,20.51930,20時間31分9秒,0時間58分51秒
原向,36.617284,139.420593,cool,735.978,20.50842,20時間30分30秒,0時間59分30秒
通洞,36.636837,139.439671,cool,733.492,20.50231,20時間30分8秒,0時間59分52秒
足尾,36.641853,139.447773,cool,732.794,20.50059,20時間30分2秒,0時間59分58秒
間藤,36.653507,139.450078,cool,731.484,20.49737,20時間29分51秒,1時間0分9秒
地区センター,35.726225,140.155041,eco,822.849,20.71195,20時間42分43秒,0時間47分17秒
公園,35.730758,140.153755,eco,822.362,20.71086,20時間42分39秒,0時間47分21秒
女子大,35.738357,140.155054,cool,821.510,20.70896,20時間42分32秒,0時間47分28秒
中学校,35.740123,140.14841,cool,821.386,20.70868,20時間42分31秒,0時間47分29秒
井野(千葉),35.732605,140.148497,heat,822.215,20.71053,20時間42分38秒,0時間47分22秒
緑町,35.259226,139.158578,eco,888.600,20.85251,20時間51分9秒,0時間38分51秒
井細田,35.268964,139.157397,eco,887.560,20.85038,20時間51分1秒,0時間38分59秒
五百羅漢,35.27519,139.155758,eco,886.912,20.84905,20時間50分57秒,0時間39分3秒
穴部,35.279887,139.148787,eco,886.529,20.84827,20時間50分54秒,0時間39分6秒
飯田岡,35.287913,139.139109,eco,885.833,20.84684,20時間50分49秒,0時間39分11秒
相模沼田,35.292334,139.133945,cool,885.447,20.84605,20時間50分46秒,0時間39分14秒
岩原,35.298825,139.12879,cool,884.836,20.84479,20時間50分41秒,0時間39分19秒
塚原,35.301305,139.126632,cool,884.606,20.84432,20時間50分40秒,0時間39分20秒
和田河原,35.31585,139.118684,cool,883.172,20.84137,20時間50分29秒,0時間39分31秒
富士フイルム前,35.317657,139.109483,cool,883.147,20.84132,20時間50分29秒,0時間39分31秒
大雄山,35.319046,139.10365,cool,883.106,20.84123,20時間50分28秒,0時間39分32秒
阿字ヶ浦,36.383529,140.61244,heat,746.015,20.53292,20時間31分59秒,0時間58分1秒
磯崎,36.37781,140.617934,heat,746.609,20.53436,20時間32分4秒,0時間57分56秒
美乃浜学園,36.37256,140.61679,heat,747.199,20.53579,20時間32分9秒,0時間57分51秒
平磯,36.357546,140.607575,heat,748.930,20.53999,20時間32分24秒,0時間57分36秒
殿山,36.349497,140.601087,eco,749.869,20.54226,20時間32分32秒,0時間57分28秒
那珂湊,36.345453,140.587716,eco,750.415,20.54358,20時間32分37秒,0時間57分23秒
高田の鉄橋,36.352556,140.580028,eco,749.686,20.54182,20時間32分31秒,0時間57分29秒
中根,36.367488,140.562138,eco,748.167,20.53814,20時間32分17秒,0時間57分43秒
金上,36.382319,140.534132,eco,746.744,20.53469,20時間32分5秒,0時間57分55秒
工機前,36.388099,140.524542,cool,746.180,20.53332,20時間32分0秒,0時間58分0秒
中川(神奈川),35.562973,139.569846,eco,848.475,20.76816,20時間46分5秒,0時間43分55秒
センター北,35.55353,139.578457,eco,849.377,20.77011,20時間46分12秒,0時間43分48秒
センター南,35.545476,139.574291,eco,850.323,20.77215,20時間46分20秒,0時間43分40秒
仲町台,35.535258,139.589715,eco,851.207,20.77405,20時間46分27秒,0時間43分33秒
新羽,35.527701,139.612065,eco,851.697,20.77510,20時間46分30秒,0時間43分30秒
北新横浜,35.519271,139.612818,eco,852.610,20.77706,20時間46分37秒,0時間43分23秒
岸根公園,35.496038,139.617065,eco,855.094,20.78239,20時間46分57秒,0時間43分3秒
片倉町,35.490205,139.606511,eco,855.892,20.78409,20時間47分3秒,0時間42分57秒
三ツ沢上町,35.476526,139.605395,eco,857.408,20.78733,20時間47分14秒,0時間42分46秒
三ツ沢下町,35.476512,139.61481,eco,857.269,20.78704,20時間47分13秒,0時間42分47秒
高島町,35.458575,139.623743,eco,859.103,20.79094,20時間47分27秒,0時間42分33秒
伊勢佐木長者町,35.441044,139.633176,heat,860.887,20.79474,20時間47分41秒,0時間42分19秒
阪東橋,35.437434,139.624843,heat,861.406,20.79584,20時間47分45秒,0時間42分15秒
吉野町,35.435489,139.618455,heat,861.714,20.79649,20時間47分47秒,0時間42分13秒
蒔田,35.429935,139.610123,heat,862.447,20.79805,20時間47分53秒,0時間42分7秒
弘明寺(横浜市交通局),35.423294,139.602081,heat,863.296,20.79985,20時間47分59秒,0時間42分1秒
港南中央,35.401049,139.590958,cool,865.902,20.80535,20時間48分19秒,0時間41分41秒
上永谷,35.401391,139.572713,cool,866.139,20.80585,20時間48分21秒,0時間41分39秒
下永谷,35.402677,139.559389,cool,866.201,20.80598,20時間48分22秒,0時間41分38秒
舞岡,35.402685,139.551509,cool,866.321,20.80624,20時間48分22秒,0時間41分38秒
踊場,35.405922,139.518058,cool,866.484,20.80658,20時間48分24秒,0時間41分36秒
中田(神奈川),35.411161,139.511301,cool,866.016,20.80559,20時間48分20秒,0時間41分40秒
立場,35.414296,139.500177,cool,865.848,20.80524,20時間48分19秒,0時間41分41秒
下飯田,35.403503,139.483195,cool,867.298,20.80830,20時間48分30秒,0時間41分30秒
南部市場,35.380192,139.633163,heat,867.564,20.80886,20時間48分32秒,0時間41分28秒
鳥浜,35.377187,139.641704,heat,867.770,20.80929,20時間48分33秒,0時間41分27秒
並木北,35.372015,139.642743,heat,868.322,20.81045,20時間48分38秒,0時間41分22秒
並木中央,35.365505,139.642945,heat,869.034,20.81195,20時間48分43秒,0時間41分17秒
幸浦,35.358406,139.643706,heat,869.802,20.81356,20時間48分49秒,0時間41分11秒
産業振興センター,35.35339,139.646326,heat,870.315,20.81464,20時間48分53秒,0時間41分7秒
福浦,35.349627,139.648517,eco,870.696,20.81544,20時間48分56秒,0時間41分4秒
市大医学部,35.343966,139.650156,eco,871.294,20.81669,20時間49分0秒,0時間41分0秒
八景島,35.340914,139.64079,eco,871.764,20.81767,20時間49分4秒,0時間40分56秒
海の公園柴口,35.342086,139.635846,eco,871.707,20.81755,20時間49分3秒,0時間40分57秒
海の公園南口,35.337225,139.632096,cool,872.295,20.81878,20時間49分8秒,0時間40分52秒
野島公園,35.330559,139.631524,cool,873.035,20.82033,20時間49分13秒,0時間40分47秒
西取手,35.908584,140.059437,cool,803.803,20.66901,20時間40分8秒,0時間49分52秒
寺原,35.911825,140.054551,cool,803.504,20.66833,20時間40分6秒,0時間49分54秒
新取手,35.917657,140.0421,cool,803.009,20.66720,20時間40分2秒,0時間49分58秒
ゆめみ野,35.921129,140.034789,cool,802.714,20.66653,20時間39分59秒,0時間50分1秒
稲戸井,35.926142,140.02269,cool,802.308,20.66560,20時間39分56秒,0時間50分4秒
戸頭,35.92951,140.014263,cool,802.040,20.66499,20時間39分54秒,0時間50分6秒
南守谷,35.934224,140.00212,cool,801.669,20.66414,20時間39分51秒,0時間50分9秒
新守谷,35.966344,139.985864,cool,798.334,20.65650,20時間39分23秒,0時間50分37秒
小絹,35.981151,139.983328,cool,796.736,20.65283,20時間39分10秒,0時間50分50秒
水海道,36.017828,139.99137,cool,792.596,20.64330,20時間38分36秒,0時間51分24秒
北水海道,36.032123,139.9928,cool,791.004,20.63962,20時間38分23秒,0時間51分37秒
中妻,36.047291,139.990714,eco,789.361,20.63581,20時間38分9秒,0時間51分51秒
三妻,36.073507,139.983052,eco,786.572,20.62934,20時間37分46秒,0時間52分14秒
南石下,36.102262,139.973938,eco,783.523,20.62223,20時間37分20秒,0時間52分40秒
石下,36.117041,139.974323,eco,781.892,20.61843,20時間37分6秒,0時間52分54秒
玉村,36.135499,139.969959,eco,779.917,20.61380,20時間36分50秒,0時間53分10秒
宗道,36.153589,139.970573,eco,777.919,20.60912,20時間36分33秒,0時間53分27秒
下妻,36.182325,139.964461,eco,774.837,20.60187,20時間36分7秒,0時間53分53秒
大宝,36.203159,139.970193,heat,772.470,20.59629,20時間35分47秒,0時間54分13秒
騰波ノ江,36.223232,139.976274,heat,770.182,20.59088,20時間35分27秒,0時間54分33秒
黒子,36.247396,139.97514,heat,767.539,20.58461,20時間35分5秒,0時間54分55秒
大田郷,36.278258,139.959724,heat,764.348,20.57702,20時間34分37秒,0時間55分23秒
入地,35.91899,140.157266,eco,801.545,20.66386,20時間39分50秒,0時間50分10秒
竜ヶ崎,35.908586,140.178937,eco,802.459,20.66594,20時間39分57秒,0時間50分3秒
石上,35.332482,139.485572,heat,875.036,20.82451,20時間49分28秒,0時間40分32秒
柳小路,35.327352,139.485189,heat,875.604,20.82569,20時間49分32秒,0時間40分28秒
鵠沼,35.321447,139.482637,heat,876.291,20.82712,20時間49分38秒,0時間40分22秒
湘南海岸公園,35.315203,139.4833,heat,876.964,20.82852,20時間49分43秒,0時間40分17秒
江ノ島,35.311003,139.487581,cool,877.357,20.82934,20時間49分46秒,0時間40分14秒
湘南江の島,35.311867,139.487794,eco,877.259,20.82913,20時間49分45秒,0時間40分15秒
腰越,35.308287,139.493286,heat,877.565,20.82977,20時間49分47秒,0時間40分13秒
鎌倉高校前,35.306698,139.500535,eco,877.626,20.82989,20時間49分48秒,0時間40分12秒
七里ヶ浜,35.306243,139.510101,eco,877.527,20.82969,20時間49分47秒,0時間40分13秒
稲村ヶ崎,35.30426,139.522322,eco,877.555,20.82975,20時間49分47秒,0時間40分13秒
極楽寺,35.309318,139.528721,cool,876.903,20.82839,20時間49分42秒,0時間40分18秒
長谷(神奈川),35.311265,139.536168,cool,876.575,20.82771,20時間49分40秒,0時間40分20秒
由比ヶ浜,35.312857,139.54157,cool,876.318,20.82718,20時間49分38秒,0時間40分22秒
和田塚,35.31372,139.545362,cool,876.166,20.82686,20時間49分37秒,0時間40分23秒
鉄道博物館,35.920271,139.617796,cool,808.595,20.67990,20時間40分48秒,0時間49分12秒
加茂宮,35.93568,139.616688,cool,806.925,20.67611,20時間40分34秒,0時間49分26秒
東宮原,35.94262,139.618054,cool,806.144,20.67434,20時間40分28秒,0時間49分32秒
今羽,35.949941,139.619443,cool,805.321,20.67247,20時間40分21秒,0時間49分39秒
吉野原,35.957065,139.620862,cool,804.518,20.67064,20時間40分14秒,0時間49分46秒
原市,35.964072,139.622531,cool,803.725,20.66883,20時間40分8秒,0時間49分52秒
沼南,35.971165,139.623481,heat,802.933,20.66703,20時間40分1秒,0時間49分59秒
丸山(埼玉),35.97989,139.624711,heat,801.959,20.66480,20時間39分53秒,0時間50分7秒
志久,35.991099,139.62228,heat,800.770,20.66208,20時間39分44秒,0時間50分16秒
伊奈中央,35.999537,139.617094,heat,799.929,20.66016,20時間39分37秒,0時間50分23秒
羽貫,36.007311,139.608608,eco,799.213,20.65852,20時間39分31秒,0時間50分29秒
内宿,36.014163,139.599878,eco,798.603,20.65712,20時間39分26秒,0時間50分34秒
東水戸,36.361746,140.516012,eco,749.168,20.54056,20時間32分26秒,0時間57分34秒
常澄,36.340683,140.558997,eco,751.161,20.54538,20時間32分43秒,0時間57分17秒
大洗,36.315342,140.562675,eco,753.940,20.55209,20時間33分8秒,0時間56分52秒
涸沼,36.266054,140.527356,heat,759.675,20.56586,20時間33分57秒,0時間56分3秒
鹿島旭,36.224658,140.512601,heat,764.377,20.57709,20時間34分38秒,0時間55分22秒
徳宿,36.190356,140.514441,heat,768.161,20.58609,20時間35分10秒,0時間54分50秒
新鉾田,36.152697,140.520408,heat,772.285,20.59585,20時間35分45秒,0時間54分15秒
北浦湖畔,36.120453,140.536841,heat,775.730,20.60397,20時間36分14秒,0時間53分46秒
大洋,36.108341,140.576413,cool,776.776,20.60643,20時間36分23秒,0時間53分37秒
鹿島灘,36.075568,140.596789,cool,780.262,20.61461,20時間36分53秒,0時間53分7秒
鹿島大野,36.050674,140.609855,cool,782.930,20.62085,20時間37分15秒,0時間52分45秒
長者ヶ浜潮騒はまなす公園前,36.031336,140.618849,cool,785.012,20.62571,20時間37分33秒,0時間52分27秒
荒野台,36.016804,140.625194,cool,786.580,20.62935,20時間37分46秒,0時間52分14秒
芝山千代田,35.754248,140.399215,eco,817.401,20.69976,20時間41分59秒,0時間48分1秒
上総村上,35.496171,140.100355,eco,848.837,20.76894,20時間46分8秒,0時間43分52秒
海士有木,35.481729,140.124264,eco,850.174,20.77182,20時間46分19秒,0時間43分41秒
上総三又,35.46592,140.12672,eco,851.894,20.77552,20時間46分32秒,0時間43分28秒
上総山田,35.454105,140.126128,eco,853.205,20.77834,20時間46分42秒,0時間43分18秒
光風台(千葉),35.439662,140.114174,eco,854.927,20.78203,20時間46分55秒,0時間43分5秒
馬立,35.423795,140.114719,eco,856.673,20.78576,20時間47分9秒,0時間42分51秒
上総牛久,35.400213,140.142255,eco,858.988,20.79070,20時間47分27秒,0時間42分33秒
上総川間,35.388047,140.150968,eco,860.242,20.79337,20時間47分36秒,0時間42分24秒
上総鶴舞,35.381346,140.165006,heat,860.839,20.79464,20時間47分41秒,0時間42分19秒
上総久保,35.367481,140.154438,heat,862.478,20.79811,20時間47分53秒,0時間42分7秒
高滝,35.353074,140.150246,heat,864.113,20.80157,20時間48分6秒,0時間41分54秒
里見,35.336685,140.145505,heat,865.972,20.80550,20時間48分20秒,0時間41分40秒
飯給,35.320512,140.142358,heat,867.792,20.80934,20時間48分34秒,0時間41分26秒
月崎,35.302203,140.139394,cool,869.845,20.81365,20時間48分49秒,0時間41分11秒
上総大久保,35.283367,140.145924,cool,871.859,20.81787,20時間49分4秒,0時間40分56秒
養老渓谷,35.266409,140.159382,cool,873.596,20.82150,20時間49分17秒,0時間40分43秒
富士見町(神奈川),35.345389,139.529277,heat,872.941,20.82013,20時間49分12秒,0時間40分48秒
湘南町屋,35.337832,139.522666,heat,873.872,20.82208,20時間49分19秒,0時間40分41秒
湘南深沢,35.332865,139.518903,heat,874.474,20.82333,20時間49分24秒,0時間40分36秒
西鎌倉,35.319383,139.504365,cool,876.177,20.82688,20時間49分37秒,0時間40分23秒
片瀬山,35.317256,139.496052,cool,876.539,20.82764,20時間49分39秒,0時間40分21秒
目白山下,35.31402,139.491533,eco,876.965,20.82852,20時間49分43秒,0時間40分17秒
南高崎,36.31247,139.012315,heat,777.345,20.60777,20時間36分28秒,0時間53分32秒
佐野のわたし,36.3024,139.018139,heat,778.304,20.61002,20時間36分36秒,0時間53分24秒
根小屋,36.291114,139.019177,heat,779.498,20.61282,20時間36分46秒,0時間53分14秒
高崎商科大学前,36.284295,139.029654,heat,780.005,20.61401,20時間36分50秒,0時間53分10秒
山名,36.277587,139.038098,heat,780.546,20.61528,20時間36分55秒,0時間53分5秒
西山名,36.270841,139.032046,eco,781.405,20.61729,20時間37分2秒,0時間52分58秒
馬庭,36.261428,139.009321,eco,782.915,20.62082,20時間37分15秒,0時間52分45秒
吉井(群馬),36.256036,138.984418,eco,784.042,20.62345,20時間37分24秒,0時間52分36秒
西吉井,36.255753,138.965914,eco,784.482,20.62447,20時間37分28秒,0時間52分32秒
上州新屋,36.256036,138.951776,eco,784.766,20.62513,20時間37分30秒,0時間52分30秒
上州福島,36.256408,138.92944,eco,785.227,20.62621,20時間37分34秒,0時間52分26秒
東富岡,36.260816,138.901898,eco,785.376,20.62655,20時間37分36秒,0時間52分24秒
上州富岡,36.26046,138.891851,eco,785.643,20.62717,20時間37分38秒,0時間52分22秒
西富岡,36.260182,138.882786,eco,785.881,20.62773,20時間37分40秒,0時間52分20秒
上州七日市,36.258666,138.874536,eco,786.233,20.62855,20時間37分43秒,0時間52分17秒
上州一ノ宮,36.253053,138.863924,eco,787.080,20.63052,20時間37分50秒,0時間52分10秒
神農原,36.242629,138.843835,cool,788.665,20.63420,20時間38分3秒,0時間51分57秒
南蛇井,36.23826,138.813838,cool,789.834,20.63691,20時間38分13秒,0時間51分47秒
千平,36.230021,138.798543,cool,791.078,20.63979,20時間38分23秒,0時間51分37秒
下仁田,36.210484,138.786681,cool,793.453,20.64527,20時間38分43秒,0時間51分17秒
中央前橋,36.390915,139.07531,heat,767.513,20.58455,20時間35分4秒,0時間54分56秒
城東,36.391212,139.081124,heat,767.355,20.58418,20時間35分3秒,0時間54分57秒
三俣,36.393748,139.089192,heat,766.908,20.58311,20時間34分59秒,0時間55分1秒
片貝,36.393982,139.095597,heat,766.745,20.58273,20時間34分58秒,0時間55分2秒
上泉,36.39419,139.106598,heat,766.488,20.58212,20時間34分56秒,0時間55分4秒
赤坂(群馬),36.39721,139.117324,heat,765.933,20.58080,20時間34分51秒,0時間55分9秒
心臓血管センター,36.40559,139.129614,heat,764.767,20.57802,20時間34分41秒,0時間55分19秒
江木,36.407209,139.133391,eco,764.512,20.57741,20時間34分39秒,0時間55分21秒
大胡,36.412673,139.156263,eco,763.441,20.57486,20時間34分29秒,0時間55分31秒
樋越,36.415459,139.173308,eco,762.784,20.57329,20時間34分24秒,0時間55分36秒
北原,36.413681,139.184604,eco,762.742,20.57319,20時間34分23秒,0時間55分37秒
新屋(群馬),36.413704,139.19657,eco,762.492,20.57260,20時間34分21秒,0時間55分39秒
粕川,36.416818,139.210943,eco,761.860,20.57109,20時間34分16秒,0時間55分44秒
膳,36.416821,139.22197,eco,761.635,20.57055,20時間34分14秒,0時間55分46秒
新里(群馬),36.418543,139.236949,eco,761.145,20.56938,20時間34分10秒,0時間55分50秒
新川(群馬),36.418288,139.257536,eco,760.758,20.56845,20時間34分6秒,0時間55分54秒
東新川(群馬),36.422002,139.267591,eco,760.154,20.56701,20時間34分1秒,0時間55分59秒
桐生球場前,36.41928,139.297864,cool,759.849,20.56628,20時間33分59秒,0時間56分1秒
天王宿,36.414975,139.308054,cool,760.116,20.56692,20時間34分1秒,0時間55分59秒
富士山下,36.413992,139.315828,cool,760.071,20.56681,20時間34分1秒,0時間55分59秒
丸山下,36.416842,139.32128,cool,759.655,20.56581,20時間33分57秒,0時間56分3秒
西桐生,36.414142,139.33269,cool,759.727,20.56599,20時間33分58秒,0時間56分2秒
新津田沼,35.690184,140.023745,eco,828.301,20.72406,20時間43分27秒,0時間46分33秒
前原,35.700666,140.027542,eco,827.101,20.72140,20時間43分17秒,0時間46分43秒
薬園台,35.710271,140.037599,eco,825.924,20.71879,20時間43分8秒,0時間46分52秒
習志野,35.715293,140.042787,eco,825.309,20.71742,20時間43分3秒,0時間46分57秒
北習志野,35.721328,140.042195,eco,824.651,20.71596,20時間42分57秒,0時間47分3秒
高根木戸,35.726625,140.034923,eco,824.152,20.71485,20時間42分53秒,0時間47分7秒
高根公団,35.730436,140.029382,eco,823.797,20.71406,20時間42分51秒,0時間47分9秒
滝不動,35.737957,140.02622,eco,823.005,20.71229,20時間42分44秒,0時間47分16秒
三咲,35.749217,140.028514,eco,821.737,20.70947,20時間42分34秒,0時間47分26秒
二和向台,35.753825,140.023731,eco,821.286,20.70846,20時間42分30秒,0時間47分30秒
鎌ヶ谷大仏,35.757827,140.013823,eco,820.963,20.70774,20時間42分28秒,0時間47分32秒
初富,35.771992,140.000493,eco,819.562,20.70461,20時間42分17秒,0時間47分43秒
北初富,35.777235,139.992326,cool,819.084,20.70354,20時間42分13秒,0時間47分47秒
くぬぎ山,35.782343,139.975707,cool,818.725,20.70273,20時間42分10秒,0時間47分50秒
元山(千葉),35.790229,139.975831,cool,817.854,20.70078,20時間42分3秒,0時間47分57秒
五香,35.797281,139.965796,cool,817.202,20.69932,20時間41分58秒,0時間48分2秒
常盤平,35.803191,139.949522,heat,816.755,20.69831,20時間41分54秒,0時間48分6秒
みのり台,35.789346,139.929466,heat,818.534,20.70230,20時間42分8秒,0時間47分52秒
松戸新田,35.790652,139.922833,heat,818.475,20.70217,20時間42分8秒,0時間47分52秒
