name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
由比ヶ浜,35.312857,139.54157,cool,876.318,16.76317,16時間45分47秒,1時間44分13秒
和田塚,35.31372,139.545362,cool,876.166,16.76236,16時間45分44秒,1時間44分16秒
鉄道博物館,35.920271,139.617796,cool,808.595,16.38301,16時間22分59秒,2時間7分1秒
加茂宮,35.93568,139.616688,cool,806.925,16.37323,16時間22分24秒,2時間7分36秒
東宮原,35.94262,139.618054,cool,806.144,16.36865,16時間22分7秒,2時間7分53秒
今羽,35.949941,139.619443,cool,805.321,16.36381,16時間21分50秒,2時間8分10秒
吉野原,35.957065,139.620862,cool,804.518,16.35909,16時間21分33秒,2時間8分27秒
原市,35.964072,139.622531,cool,803.725,16.35443,16時間21分16秒,2時間8分44秒
沼南,35.971165,139.623481,heat,802.933,16.34977,16時間20分59秒,2時間9分1秒
丸山(埼玉),35.97989,139.624711,heat,801.959,16.34402,16時間20分38秒,2時間9分22秒
志久,35.991099,139.62228,heat,800.770,16.33701,16時間20分13秒,2時間9分47秒
伊奈中央,35.999537,139.617094,heat,799.929,16.33204,16時間19分55秒,2時間10分5秒
羽貫,36.007311,139.608608,eco,799.213,16.32780,16時間19分40秒,2時間10分20秒
内宿,36.014163,139.599878,eco,798.603,16.32419,16時間19分27秒,2時間10分33秒
東水戸,36.361746,140.516012,eco,749.168,16.02332,16時間1分24秒,2時間28分36秒
常澄,36.340683,140.558997,eco,751.161,16.03576,16時間2分9秒,2時間27分51秒
大洗,36.315342,140.562675,eco,753.940,16.05307,16時間3分11秒,2時間26分49秒
涸沼,36.266054,140.527356,heat,759.675,16.08862,16時間5分19秒,2時間24分41秒
鹿島旭,36.224658,140.512601,heat,764.377,16.11761,16時間7分3秒,2時間22分57秒
徳宿,36.190356,140.514441,heat,768.161,16.14083,16時間8分27秒,2時間21分33秒
新鉾田,36.152697,140.520408,heat,772.285,16.16604,16時間9分58秒,2時間20分2秒
北浦湖畔,36.120453,140.536841,heat,775.730,16.18700,16時間11分13秒,2時間18分47秒
大洋,36.108341,140.576413,cool,776.776,16.19335,16時間11分36秒,2時間18分24秒
鹿島灘,36.075568,140.596789,cool,780.262,16.21447,16時間12分52秒,2時間17分8秒
鹿島大野,36.050674,140.609855,cool,782.930,16.23057,16時間13分50秒,2時間16分10秒
長者ヶ浜潮騒はまなす公園前,36.031336,140.618849,cool,785.012,16.24310,16時間14分35秒,2時間15分25秒
荒野台,36.016804,140.625194,cool,786.580,16.25252,16時間15分9秒,2時間14分51秒
芝山千代田,35.754248,140.399215,eco,817.401,16.43427,16時間26分3秒,2時間3分57秒
上総村上,35.496171,140.100355,eco,848.837,16.61285,16時間36分46秒,1時間53分14秒
海士有木,35.481729,140.124264,eco,850.174,16.62029,16時間37分13秒,1時間52分47秒
上総三又,35.46592,140.12672,eco,851.894,16.62984,16時間37分47秒,1時間52分13秒
上総山田,35.454105,140.126128,eco,853.205,16.63711,16時間38分14秒,1時間51分46秒
光風台(千葉),35.439662,140.114174,eco,854.927,16.64663,16時間38分48秒,1時間51分12秒
馬立,35.423795,140.114719,eco,856.673,16.65627,16時間39分23秒,1時間50分37秒
上総牛久,35.400213,140.142255,eco,858.988,16.66901,16時間40分8秒,1時間49分52秒
上総川間,35.388047,140.150968,eco,860.242,16.67590,16時間40分33秒,1時間49分27秒
上総鶴舞,35.381346,140.165006,heat,860.839,16.67918,16時間40分45秒,1時間49分15秒
上総久保,35.367481,140.154438,heat,862.478,16.68815,16時間41分17秒,1時間48分43秒
高滝,35.353074,140.150246,heat,864.113,16.69709,16時間41分50秒,1時間48分10秒
里見,35.336685,140.145505,heat,865.972,16.70722,16時間42分26秒,1時間47分34秒
飯給,35.320512,140.142358,heat,867.792,16.71712,16時間43分2秒,1時間46分58秒
月崎,35.302203,140.139394,cool,869.845,16.72826,16時間43分42秒,1時間46分18秒
上総大久保,35.283367,140.145924,cool,871.859,16.73916,16時間44分21秒,1時間45分39秒
養老渓谷,35.266409,140.159382,cool,873.596,16.74853,16時間44分55秒,1時間45分5秒
富士見町(神奈川),35.345389,139.529277,heat,872.941,16.74500,16時間44分42秒,1時間45分18秒
湘南町屋,35.337832,139.522666,heat,873.872,16.75002,16時間45分0秒,1時間45分0秒
湘南深沢,35.332865,139.518903,heat,874.474,16.75326,16時間45分12秒,1時間44分48秒
西鎌倉,35.319383,139.504365,cool,876.177,16.76242,16時間45分45秒,1時間44分15秒
片瀬山,35.317256,139.496052,cool,876.539,16.76436,16時間45分52秒,1時間44分8秒
目白山下,35.31402,139.491533,eco,876.965,16.76665,16時間46分0秒,1時間44分0秒
南高崎,36.31247,139.012315,heat,777.345,16.19681,16時間11分48秒,2時間18分12秒
佐野のわたし,36.3024,139.018139,heat,778.304,16.20262,16時間12分9秒,2時間17分51秒
根小屋,36.291114,139.019177,heat,779.498,16.20985,16時間12分35秒,2時間17分25秒
高崎商科大学前,36.284295,139.029654,heat,780.005,16.21291,16時間12分46秒,2時間17分14秒
山名,36.277587,139.038098,heat,780.546,16.21618,16時間12分58秒,2時間17分2秒
西山名,36.270841,139.032046,eco,781.405,16.22137,16時間13分17秒,2時間16分43秒
馬庭,36.261428,139.009321,eco,782.915,16.23048,16時間13分50秒,2時間16分10秒
吉井(群馬),36.256036,138.984418,eco,784.042,16.23727,16時間14分14秒,2時間15分46秒
西吉井,36.255753,138.965914,eco,784.482,16.23991,16時間14分24秒,2時間15分36秒
上州新屋,36.256036,138.951776,eco,784.766,16.24162,16時間14分30秒,2時間15分30秒
上州福島,36.256408,138.92944,eco,785.227,16.24439,16時間14分40秒,2時間15分20秒
東富岡,36.260816,138.901898,eco,785.376,16.24529,16時間14分43秒,2時間15分17秒
上州富岡,36.26046,138.891851,eco,785.643,16.24689,16時間14分49秒,2時間15分11秒
西富岡,36.260182,138.882786,eco,785.881,16.24832,16時間14分54秒,2時間15分6秒
上州七日市,36.258666,138.874536,eco,786.233,16.25044,16時間15分2秒,2時間14分58秒
上州一ノ宮,36.253053,138.863924,eco,787.080,16.25552,16時間15分20秒,2時間14分40秒
神農原,36.242629,138.843835,cool,788.665,16.26502,16時間15分54秒,2時間14分6秒
南蛇井,36.23826,138.813838,cool,789.834,16.27202,16時間16分19秒,2時間13分41秒
千平,36.230021,138.798543,cool,791.078,16.27945,16時間16分46秒,2時間13分14秒
下仁田,36.210484,138.786681,cool,793.453,16.29361,16時間17分37秒,2時間12分23秒
中央前橋,36.390915,139.07531,heat,767.513,16.13686,16時間8分13秒,2時間21分47秒
城東,36.391212,139.081124,heat,767.355,16.13589,16時間8分9秒,2時間21分51秒
三俣,36.393748,139.089192,heat,766.908,16.13315,16時間7分59秒,2時間22分1秒
片貝,36.393982,139.095597,heat,766.745,16.13215,16時間7分56秒,2時間22分4秒
上泉,36.39419,139.106598,heat,766.488,16.13058,16時間7分50秒,2時間22分10秒
赤坂(群馬),36.39721,139.117324,heat,765.933,16.12717,16時間7分38秒,2時間22分22秒
心臓血管センター,36.40559,139.129614,heat,764.767,16.12001,16時間7分12秒,2時間22分48秒
江木,36.407209,139.133391,eco,764.512,16.11844,16時間7分6秒,2時間22分54秒
大胡,36.412673,139.156263,eco,763.441,16.11185,16時間6分43秒,2時間23分17秒
樋越,36.415459,139.173308,eco,762.784,16.10780,16時間6分28秒,2時間23分32秒
北原,36.413681,139.184604,eco,762.742,16.10755,16時間6分27秒,2時間23分33秒
新屋(群馬),36.413704,139.19657,eco,762.492,16.10600,16時間6分22秒,2時間23分38秒
粕川,36.416818,139.210943,eco,761.860,16.10211,16時間6分8秒,2時間23分52秒
膳,36.416821,139.22197,eco,761.635,16.10072,16時間6分3秒,2時間23分57秒
新里(群馬),36.418543,139.236949,eco,761.145,16.09770,16時間5分52秒,2時間24分8秒
新川(群馬),36.418288,139.257536,eco,760.758,16.09531,16時間5分43秒,2時間24分17秒
東新川(群馬),36.422002,139.267591,eco,760.154,16.09158,16時間5分30秒,2時間24分30秒
桐生球場前,36.41928,139.297864,cool,759.849,16.08970,16時間5分23秒,2時間24分37秒
天王宿,36.414975,139.308054,cool,760.116,16.09134,16時間5分29秒,2時間24分31秒
富士山下,36.413992,139.315828,cool,760.071,16.09107,16時間5分28秒,2時間24分32秒
丸山下,36.416842,139.32128,cool,759.655,16.08850,16時間5分19秒,2時間24分41秒
西桐生,36.414142,139.33269,cool,759.727,16.08894,16時間5分20秒,2時間24分40秒
新津田沼,35.690184,140.023745,eco,828.301,16.49698,16時間29分49秒,2時間0分11秒
前原,35.700666,140.027542,eco,827.101,16.49012,16時間29分24秒,2時間0分36秒
薬園台,35.710271,140.037599,eco,825.924,16.48338,16時間29分0秒,2時間1分0秒
習志野,35.715293,140.042787,eco,825.309,16.47985,16時間28分47秒,2時間1分13秒
北習志野,35.721328,140.042195,eco,824.651,16.47608,16時間28分34秒,2時間1分26秒
高根木戸,35.726625,140.034923,eco,824.152,16.47321,16時間28分24秒,2時間1分36秒
高根公団,35.730436,140.029382,eco,823.797,16.47117,16時間28分16秒,2時間1分44秒
滝不動,35.737957,140.02622,eco,823.005,16.46662,16時間28分0秒,2時間2分0秒
三咲,35.749217,140.028514,eco,821.737,16.45932,16時間27分34秒,2時間2分26秒
二和向台,35.753825,140.023731,eco,821.286,16.45672,16時間27分24秒,2時間2分36秒
鎌ヶ谷大仏,35.757827,140.013823,eco,820.963,16.45486,16時間27分17秒,2時間2分43秒
初富,35.771992,140.000493,eco,819.562,16.44677,16時間26分48秒,2時間3分12秒
北初富,35.777235,139.992326,cool,819.084,16.44401,16時間26分38秒,2時間3分22秒
くぬぎ山,35.782343,139.975707,cool,818.725,16.44194,16時間26分31秒,2時間3分29秒
元山(千葉),35.790229,139.975831,cool,817.854,16.43690,16時間26分13秒,2時間3分47秒
五香,35.797281,139.965796,cool,817.202,16.43312,16時間25分59秒,2時間4分1秒
常盤平,35.803191,139.949522,heat,816.755,16.43053,16時間25分50秒,2時間4分10秒
みのり台,35.789346,139.929466,heat,818.534,16.44083,16時間26分27秒,2時間3分33秒
松戸新田,35.790652,139.922833,heat,818.475,16.44049,16時間26分26秒,2時間3分34秒
上本郷,35.789524,139.916031,heat,818.686,16.44171,16時間26分30秒,2時間3分30秒
下館二高前,36.319137,139.972193,cool,759.687,16.08869,16時間5分19秒,2時間24分41秒
折本,36.340684,139.971232,cool,757.330,16.07411,16時間4分27秒,2時間25分33秒
ひぐち,36.357882,139.970057,cool,755.455,16.06248,16時間3分45秒,2時間26分15秒
久下田,36.37606,139.971756,cool,753.433,16.04991,16時間3分0秒,2時間27分0秒
寺内,36.410876,139.980077,cool,749.494,16.02536,16時間1分31秒,2時間28分29秒
真岡,36.439144,140.002632,cool,746.087,16.00403,16時間0分15秒,2時間29分45秒
北真岡,36.44909,140.014061,cool,744.843,15.99623,15時間59分46秒,2時間30分14秒
西田井,36.453407,140.04876,cool,743.920,15.99043,15時間59分26秒,2時間30分34秒
北山(栃木),36.455665,140.067708,cool,743.432,15.98737,15時間59分15秒,2時間30分45秒
益子,36.462965,140.088526,cool,742.368,15.98068,15時間58分50秒,2時間31分10秒
七井,36.491814,140.09439,eco,739.119,15.96020,15時間57分37秒,2時間32分23秒
多田羅,36.515922,140.089795,eco,736.521,15.94377,15時間56分38秒,2時間33分22秒
市塙,36.538029,140.110218,heat,733.834,15.92674,15時間55分36秒,2時間34分24秒
笹原田,36.533911,140.144837,heat,733.868,15.92695,15時間55分37秒,2時間34分23秒
天矢場,36.529292,140.156109,heat,734.243,15.92933,15時間55分46秒,2時間34分14秒
茂木,36.530851,140.181382,heat,733.775,15.92636,15時間55分35秒,2時間34分25秒
市役所前(千葉),35.606878,140.107757,cool,836.536,16.54380,16時間32分38秒,1時間57分22秒
栄町(千葉),35.612822,140.118592,cool,835.762,16.53942,16時間32分22秒,1時間57分38秒
葭川公園,35.608551,140.120142,cool,836.216,16.54199,16時間32分31秒,1時間57分29秒
県庁前(千葉),35.603958,140.12222,cool,836.701,16.54474,16時間32分41秒,1時間57分19秒
千葉公園,35.619774,140.117944,cool,835.001,16.53511,16時間32分6秒,1時間57分54秒
作草部,35.625806,140.115314,cool,834.364,16.53150,16時間31分53秒,1時間58分7秒
天台,35.631447,140.112902,cool,833.768,16.52812,16時間31分41秒,1時間58分19秒
穴川(千葉),35.639645,140.111849,cool,832.874,16.52304,16時間31分23秒,1時間58分37秒
スポーツセンター,35.643164,140.11611,cool,832.439,16.52057,16時間31分14秒,1時間58分46秒
動物公園,35.642585,140.125437,heat,832.402,16.52036,16時間31分13秒,1時間58分47秒
みつわ台,35.6387,140.134873,heat,832.729,16.52222,16時間31分20秒,1時間58分40秒
桜木(千葉),35.631308,140.160935,eco,833.268,16.52528,16時間31分31秒,1時間58分29秒
小倉台,35.627755,140.171873,eco,833.546,16.52686,16時間31分37秒,1時間58分23秒
千城台北,35.627436,140.181972,eco,833.477,16.52647,16時間31分35秒,1時間58分25秒
千城台,35.622314,140.18856,eco,833.975,16.52929,16時間31分45秒,1時間58分15秒
小金城趾,35.83601,139.916887,eco,813.559,16.41197,16時間24分43秒,2時間5分17秒
鰭ヶ崎,35.840948,139.911121,heat,813.091,16.40925,16時間24分33秒,2時間5分27秒
平和台(千葉),35.85123,139.901108,heat,812.090,16.40342,16時間24分12秒,2時間5分48秒
流山,35.855771,139.901766,cool,811.582,16.40046,16時間24分2秒,2時間5分58秒
松が谷,35.63169,139.422201,eco,843.341,16.58213,16時間34分56秒,1時間55分4秒
大塚・帝京大学,35.636878,139.416461,eco,842.871,16.57950,16時間34分46秒,1時間55分14秒
中央大学・明星大学,35.64197,139.408672,eco,842.447,16.57712,16時間34分38秒,1時間55分22秒
程久保,35.655093,139.410698,eco,840.979,16.56887,16時間34分8秒,1時間55分52秒
万願寺,35.671249,139.420079,eco,839.056,16.55804,16時間33分29秒,1時間56分31秒
甲州街道,35.678262,139.409191,eco,838.475,16.55476,16時間33分17秒,1時間56分43秒
柴崎体育館,35.689475,139.409191,eco,837.250,16.54784,16時間32分52秒,1時間57分8秒
立川南,35.696077,139.412546,cool,836.472,16.54344,16時間32分36秒,1時間57分24秒
立川北,35.699502,139.41254,cool,836.098,16.54133,16時間32分29秒,1時間57分31秒
高松(東京),35.710158,139.413242,cool,834.923,16.53467,16時間32分5秒,1時間57分55秒
立飛,35.714717,139.417387,cool,834.354,16.53144,16時間31分53秒,1時間58分7秒
泉体育館,35.718775,139.419525,heat,833.875,16.52873,16時間31分43秒,1時間58分17秒
砂川七番,35.723319,139.418097,heat,833.403,16.52605,16時間31分34秒,1時間58分26秒
桜街道,35.739,139.416653,heat,831.715,16.51645,16時間30分59秒,1時間59分1秒
上北台,35.745824,139.415822,heat,830.985,16.51229,16時間30分44秒,1時間59分16秒
仲ノ町,35.728813,140.833871,eco,817.351,16.43398,16時間26分2秒,2時間3分58秒
観音,35.728952,140.840112,eco,817.307,16.43373,16時間26分1秒,2時間3分59秒
本銚子,35.731055,140.847844,eco,817.038,16.43217,16時間25分56秒,2時間4分4秒
笠上黒生,35.728427,140.856893,eco,817.289,16.43363,16時間26分1秒,2時間3分59秒
西海鹿島,35.725131,140.860207,cool,817.641,16.43566,16時間26分8秒,2時間3分52秒
海鹿島,35.722089,140.863096,cool,817.966,16.43754,16時間26分15秒,2時間3分45秒
君ヶ浜,35.714093,140.860527,cool,818.865,16.44274,16時間26分34秒,2時間3分26秒
犬吠,35.706258,140.860935,heat,819.734,16.44777,16時間26分52秒,2時間3分8秒
外川,35.699314,140.857322,heat,820.521,16.45231,16時間27分8秒,2時間2分52秒
天王洲アイル,35.622908,139.750675,eco,839.232,16.55903,16時間33分33秒,1時間56分27秒
大井競馬場前,35.595006,139.74708,eco,842.347,16.57656,16時間34分36秒,1時間55分24秒
流通センター,35.58186,139.748964,eco,843.765,16.58451,16時間35分4秒,1時間54分56秒
昭和島,35.570656,139.749918,eco,844.982,16.59133,16時間35分29秒,1時間54分31秒
整備場,35.555125,139.753366,heat,846.641,16.60060,16時間36分2秒,1時間53分58秒
新整備場,35.542773,139.786777,cool,847.539,16.60562,16時間36分20秒,1時間53分40秒
東雲(東京),35.640987,139.804395,cool,836.503,16.54362,16時間32分37秒,1時間57分23秒
国際展示場,35.63441,139.791617,heat,837.400,16.54869,16時間32分55秒,1時間57分5秒
東京テレポート,35.62753,139.778896,heat,838.331,16.55395,16時間33分14秒,1時間56分46秒
品川シーサイド,35.608524,139.749549,heat,840.828,16.56802,16時間34分5秒,1時間55分55秒
東海神,35.705888,139.980343,eco,827.090,16.49006,16時間29分24秒,2時間0分36秒
飯山満,35.71407,140.0223,eco,825.685,16.48201,16時間28分55秒,2時間1分5秒
船橋日大前,35.726931,140.058962,eco,823.838,16.47141,16時間28分17秒,2時間1分43秒
八千代緑が丘,35.728884,140.073461,heat,823.457,16.46922,16時間28分9秒,2時間1分51秒
八千代中央,35.727807,140.103713,heat,823.235,16.46794,16時間28分5秒,2時間1分55秒
村上(千葉),35.72371,140.118375,cool,823.524,16.46960,16時間28分11秒,2時間1分49秒
箱根板橋,35.245169,139.145169,heat,890.376,16.83794,16時間50分17秒,1時間39分43秒
風祭,35.246229,139.129104,heat,890.556,16.83889,16時間50分20秒,1時間39分40秒
入生田,35.240894,139.121244,heat,891.282,16.84271,16時間50分34秒,1時間39分26秒
箱根湯本,35.233555,139.103743,heat,892.406,16.84862,16時間50分55秒,1時間39分5秒
塔ノ沢,35.234521,139.094016,cool,892.482,16.84901,16時間50分56秒,1時間39分4秒
大平台,35.238664,139.073849,cool,892.411,16.84864,16時間50分55秒,1時間39分5秒
宮ノ下,35.241913,139.063052,cool,892.262,16.84786,16時間50分52秒,1時間39分8秒
小涌谷,35.240374,139.053162,heat,892.617,16.84972,16時間50分59秒,1時間39分1秒
彫刻の森,35.246529,139.050856,eco,891.992,16.84644,16時間50分47秒,1時間39分13秒
強羅,35.25085,139.048162,eco,891.573,16.84424,16時間50分39秒,1時間39分21秒
新柴又,35.75101,139.879376,heat,823.401,16.46889,16時間28分8秒,2時間1分52秒
矢切,35.757503,139.899742,eco,822.421,16.46326,16時間27分48秒,2時間2分12秒
北国分,35.762916,139.914252,eco,821.638,16.45875,16時間27分31秒,2時間2分29秒
秋山,35.765299,139.930723,eco,821.165,16.45602,16時間27分22秒,2時間2分38秒
松飛台,35.775377,139.957739,eco,819.715,16.44766,16時間26分52秒,2時間3分8秒
大町(千葉),35.775103,139.973567,eco,819.548,16.44669,16時間26分48秒,2時間3分12秒
西白井,35.784364,140.031545,heat,817.827,16.43674,16時間26分12秒,2時間3分48秒
白井,35.784723,140.0541,heat,817.522,16.43497,16時間26分6秒,2時間3分54秒
小室,35.787004,140.076073,heat,817.016,16.43204,16時間25分55秒,2時間4分5秒
印西牧の原,35.803608,140.166911,cool,814.178,16.41557,16時間24分56秒,2時間5分4秒
龍王峡,36.860909,139.718542,cool,704.100,15.73523,15時間44分7秒,2時間45分53秒
川治温泉,36.884036,139.703775,cool,701.824,15.72034,15時間43分13秒,2時間46分47秒
川治湯元,36.895126,139.702772,cool,700.631,15.71253,15時間42分45秒,2時間47分15秒
湯西川温泉,36.929482,139.68824,eco,697.132,15.68956,15時間41分22秒,2時間48分38秒
中三依温泉,36.985843,139.69614,eco,690.848,15.64812,15時間38分53秒,2時間51分7秒
上三依塩原温泉口,37.014461,139.727168,heat,687.192,15.62390,15時間37分26秒,2時間52分34秒
男鹿高原,37.04784,139.723845,heat,683.607,15.60007,15時間36分0秒,2時間54分0秒
赤土小学校前,35.742454,139.768989,heat,825.843,16.48291,16時間28分58秒,2時間1分2秒
足立小台,35.754658,139.770381,cool,824.483,16.47511,16時間28分30秒,2時間1分30秒
扇大橋,35.763897,139.770808,cool,823.463,16.46925,16時間28分9秒,2時間1分51秒
高野(東京),35.768359,139.770679,cool,822.974,16.46644,16時間27分59秒,2時間2分1秒
江北(東京),35.774021,139.770306,eco,822.358,16.46289,16時間27分46秒,2時間2分14秒
西新井大師西,35.781505,139.770094,eco,821.539,16.45818,16時間27分29秒,2時間2分31秒
谷在家,35.788774,139.770043,eco,820.741,16.45358,16時間27分13秒,2時間2分47秒
舎人公園,35.79623,139.770183,eco,819.921,16.44885,16時間26分56秒,2時間3分4秒
舎人,35.8057,139.770108,eco,818.882,16.44284,16時間26分34秒,2時間3分26秒
見沼代親水公園,35.814544,139.770719,eco,817.902,16.43717,16時間26分14秒,2時間3分46秒
川和町,35.52802,139.548745,heat,852.631,16.63393,16時間38分2秒,1時間51分58秒
都筑ふれあいの丘,35.536583,139.561359,heat,851.497,16.62764,16時間37分40秒,1時間52分20秒
北山田(神奈川),35.561077,139.592258,cool,848.338,16.61007,16時間36分36秒,1時間53分24秒
東山田,35.554302,139.604369,cool,848.897,16.61319,16時間36分47秒,1時間53分13秒
高田(神奈川),35.549713,139.619944,cool,849.165,16.61468,16時間36分53秒,1時間53分7秒
日吉本町,35.549883,139.633554,eco,848.942,16.61344,16時間36分48秒,1時間53分12秒
上大月,35.609341,138.938128,heat,854.882,16.64639,16時間38分47秒,1時間51分13秒
田野倉,35.593456,138.931271,heat,856.744,16.65666,16時間39分24秒,1時間50分36秒
禾生,35.575175,138.929191,heat,858.765,16.66779,16時間40分4秒,1時間49分56秒
赤坂(山梨),35.566093,138.916035,heat,860.022,16.67469,16時間40分29秒,1時間49分31秒
都留市,35.557199,138.907525,heat,861.162,16.68095,16時間40分51秒,1時間49分9秒
谷村町,35.550744,138.904631,heat,861.921,16.68510,16時間41分6秒,1時間48分54秒
都留文科大学前,35.542531,138.896438,heat,862.980,16.69090,16時間41分27秒,1時間48分33秒
十日市場(山梨),35.538881,138.887489,heat,863.563,16.69408,16時間41分39秒,1時間48分21秒
東桂,35.536334,138.870758,heat,864.191,16.69751,16時間41分51秒,1時間48分9秒
三つ峠,35.524291,138.84555,eco,866.028,16.70753,16時間42分27秒,1時間47分33秒
寿,35.508442,138.82558,eco,868.168,16.71916,16時間43分9秒,1時間46分51秒
葭池温泉前,35.502084,138.812212,eco,869.142,16.72445,16時間43分28秒,1時間46分32秒
下吉田,35.497909,138.80366,eco,869.777,16.72789,16時間43分40秒,1時間46分20秒
月江寺,35.493313,138.798105,eco,870.394,16.73123,16時間43分52秒,1時間46分8秒
富士山,35.483536,138.795686,cool,871.502,16.73723,16時間44分14秒,1時間45分46秒
富士急ハイランド,35.488974,138.782048,cool,871.210,16.73565,16時間44分8秒,1時間45分52秒
河口湖,35.498231,138.768852,cool,870.499,16.73180,16時間43分54秒,1時間46分6秒
魚沼丘陵,37.09614,138.877619,heat,696.552,15.68574,15時間41分9秒,2時間48分51秒
美佐島,37.130996,138.789774,heat,695.140,15.67645,15時間40分35秒,2時間49分25秒
しんざ,37.139675,138.768339,heat,694.792,15.67415,15時間40分27秒,2時間49分33秒
まつだい,37.132209,138.613884,cool,699.830,15.70728,15時間42分26秒,2時間47分34秒
ほくほく大島,37.146997,138.509551,cool,701.270,15.71671,15時間43分0秒,2時間47分0秒
虫川大杉,37.154897,138.441409,cool,702.455,15.72447,15時間43分28秒,2時間46分32秒
うらがわら,37.159285,138.419047,eco,702.666,15.72585,15時間43分33秒,2時間46分27秒
大池いこいの森,37.18442,138.373406,eco,701.425,15.71773,15時間43分4秒,2時間46分56秒
くびき,37.198168,138.361689,eco,700.350,15.71069,15時間42分38秒,2時間47分22秒
軽井沢,36.342889,138.635096,cool,782.994,16.23095,16時間13分51秒,2時間16分9秒
中軽井沢,36.347576,138.593147,cool,783.563,16.23438,16時間14分4秒,2時間15分56秒
信濃追分,36.335538,138.558582,cool,785.736,16.24745,16時間14分51秒,2時間15分9秒
御代田,36.318986,138.50619,cool,788.865,16.26622,16時間15分58秒,2時間14分2秒
平原,36.308606,138.453926,heat,791.352,16.28109,16時間16分52秒,2時間13分8秒
滋野,36.342586,138.363543,heat,790.204,16.27423,16時間16分27秒,2時間13分33秒
田中,36.354433,138.329414,heat,789.897,16.27239,16時間16分21秒,2時間13分39秒
大屋,36.369566,138.297109,heat,789.205,16.26825,16時間16分6秒,2時間13分54秒
信濃国分寺,36.378592,138.273385,eco,788.925,16.26658,16時間16分0秒,2時間14分0秒
上田,36.396579,138.249298,eco,787.717,16.25934,16時間15分34秒,2時間14分26秒
西上田,36.417318,138.20855,eco,786.711,16.25331,16時間15分12秒,2時間14分48秒
テクノさかき,36.440584,138.188204,eco,784.861,16.24219,16時間14分32秒,2時間15分28秒
坂城,36.46195,138.181315,eco,782.819,16.22990,16時間13分48秒,2時間16分12秒
戸倉,36.492913,138.153017,eco,780.410,16.21536,16時間12分55秒,2時間17分5秒
千曲,36.509039,138.141661,eco,779.060,16.20720,16時間12分26秒,2時間17分34秒
屋代,36.532062,138.128191,eco,777.054,16.19504,16時間11分42秒,2時間18分18秒
屋代高校前,36.547853,138.132489,eco,775.271,16.18421,16時間11分3秒,2時間18分57秒
城下(長野),36.392454,138.242712,cool,788.340,16.26307,16時間15分47秒,2時間14分13秒
三好町,36.391712,138.235585,cool,788.623,16.26477,16時間15分53秒,2時間14分7秒
赤坂上,36.391301,138.227224,heat,788.908,16.26647,16時間15分59秒,2時間14分1秒
上田原,36.390488,138.221439,heat,789.160,16.26798,16時間16分5秒,2時間13分55秒
寺下,36.38388,138.21634,heat,790.003,16.27303,16時間16分23秒,2時間13分37秒
神畑,36.377841,138.216965,eco,790.621,16.27672,16時間16分36秒,2時間13分24秒
大学前(長野),36.371287,138.215171,eco,791.362,16.28114,16時間16分52秒,2時間13分8秒
下之郷,36.363249,138.217227,eco,792.149,16.28584,16時間17分9秒,2時間12分51秒
中塩田,36.363212,138.204728,eco,792.514,16.28802,16時間17分17秒,2時間12分43秒
塩田町,36.360888,138.198445,eco,792.940,16.29056,16時間17分26秒,2時間12分34秒
中野(長野),36.360654,138.193438,eco,793.110,16.29157,16時間17分30秒,2時間12分30秒
舞田,36.359621,138.18288,eco,793.526,16.29405,16時間17分39秒,2時間12分21秒
八木沢,36.358365,138.175786,eco,793.864,16.29606,16時間17分46秒,2時間12分14秒
別所温泉,36.353121,138.161924,eco,794.820,16.30175,16時間18分6秒,2時間11分54秒
市役所前(長野),36.649141,138.191488,cool,762.892,16.10847,16時間6分30秒,2時間23分30秒
権堂,36.653088,138.19188,cool,762.467,16.10585,16時間6分21秒,2時間23分39秒
善光寺下,36.658673,138.193513,cool,761.833,16.10194,16時間6分7秒,2時間23分53秒
本郷(長野),36.662567,138.204014,cool,761.110,16.09748,16時間5分51秒,2時間24分9秒
桐原(長野),36.665642,138.21303,cool,760.518,16.09383,16時間5分38秒,2時間24分22秒
信濃吉田,36.667428,138.220904,cool,760.095,16.09122,16時間5分28秒,2時間24分32秒
朝陽,36.666326,138.240635,cool,759.622,16.08829,16時間5分18秒,2時間24分42秒
附属中学前,36.662488,138.248298,eco,759.797,16.08937,16時間5分22秒,2時間24分38秒
柳原(長野),36.663438,138.258317,eco,759.401,16.08693,16時間5分13秒,2時間24分47秒
村山(長野),36.659295,138.279556,eco,759.210,16.08574,16時間5分9秒,2時間24分51秒
日野(長野),36.655621,138.289574,eco,759.302,16.08631,16時間5分11秒,2時間24分49秒
須坂,36.656841,138.304239,heat,758.746,16.08287,16時間4分58秒,2時間25分2秒
北須坂,36.678283,138.308705,heat,756.362,16.06811,16時間4分5秒,2時間25分55秒
小布施,36.698942,138.312771,heat,754.073,16.05389,16時間3分14秒,2時間26分46秒
都住,36.704122,138.322086,heat,753.257,16.04882,16時間2分56秒,2時間27分4秒
桜沢(長野),36.712641,138.349642,heat,751.560,16.03825,16時間2分18秒,2時間27分42秒
延徳,36.726973,138.362693,heat,749.675,16.02649,16時間1分35秒,2時間28分25秒
信州中野,36.74476,138.364901,heat,747.741,16.01439,16時間0分52秒,2時間29分8秒
