name,lat,lng,attr,distance(km),cool_time(h),cool_time(hms),reduction(hms)
伴中央,34.455514,132.405038,eco,1230.875,15.61620,15時間36分58秒,0時間23分2秒
大塚(広島),34.441466,132.402702,eco,1232.261,15.62012,15時間37分12秒,0時間22分48秒
広域公園前,34.43538,132.400089,eco,1232.949,15.62206,15時間37分19秒,0時間22分41秒
猿猴橋町,34.395047,132.475977,unknown,1232.477,15.62073,15時間37分15秒,0時間22分45秒
的場町,34.393277,132.475076,cool,1232.685,15.62132,15時間37分17秒,0時間22分43秒
稲荷町(広島),34.392569,132.471728,cool,1232.929,15.62200,15時間37分19秒,0時間22分41秒
銀山町,34.393227,132.466901,cool,1233.129,15.62256,15時間37分21秒,0時間22分39秒
胡町,34.393401,132.465076,cool,1233.212,15.62280,15時間37分22秒,0時間22分38秒
八丁堀(広島),34.393897,132.463403,cool,1233.257,15.62292,15時間37分23秒,0時間22分37秒
立町,34.394569,132.460871,cool,1233.333,15.62314,15時間37分23秒,0時間22分37秒
紙屋町東,34.395101,132.458167,cool,1233.431,15.62341,15時間37分24秒,0時間22分36秒
袋町,34.391187,132.456214,cool,1233.888,15.62469,15時間37分29秒,0時間22分31秒
中電前,34.388779,132.455399,cool,1234.149,15.62543,15時間37分32秒,0時間22分28秒
市役所前(広島),34.385875,132.454455,cool,1234.461,15.62630,15時間37分35秒,0時間22分25秒
鷹野橋,34.383431,132.453918,cool,1234.710,15.62699,15時間37分37秒,0時間22分23秒
日赤病院前,34.380952,132.455871,heat,1234.828,15.62732,15時間37分38秒,0時間22分22秒
広電本社前,34.377375,132.45821,heat,1235.025,15.62787,15時間37分40秒,0時間22分20秒
御幸橋,34.375321,132.459605,heat,1235.135,15.62818,15時間37分41秒,0時間22分19秒
皆実町六丁目,34.374169,132.464454,heat,1234.978,15.62774,15時間37分40秒,0時間22分20秒
広大附属学校前,34.371654,132.464583,heat,1235.197,15.62835,15時間37分42秒,0時間22分18秒
県病院前,34.36875,132.464797,heat,1235.448,15.62905,15時間37分45秒,0時間22分15秒
宇品二丁目,34.366164,132.464519,heat,1235.696,15.62974,15時間37分47秒,0時間22分13秒
宇品三丁目,34.364216,132.464411,heat,1235.877,15.63025,15時間37分49秒,0時間22分11秒
宇品四丁目,34.360076,132.463923,eco,1236.277,15.63136,15時間37分53秒,0時間22分7秒
宇品五丁目,34.358132,132.463784,eco,1236.459,15.63187,15時間37分55秒,0時間22分5秒
海岸通,34.354898,132.463081,eco,1236.789,15.63278,15時間37分58秒,0時間22分2秒
元宇品口,34.354048,132.459412,eco,1237.062,15.63354,15時間38分1秒,0時間21分59秒
広島港（宇品）,34.352755,132.455184,eco,1237.406,15.63449,15時間38分4秒,0時間21分56秒
紙屋町西,34.395455,132.456965,cool,1233.464,15.62350,15時間37分25秒,0時間22分35秒
原爆ドーム前,34.396163,132.453918,cool,1233.564,15.62379,15時間37分26秒,0時間22分34秒
本川町,34.396942,132.450485,cool,1233.679,15.62411,15時間37分27秒,0時間22分33秒
十日市町,34.397438,132.447138,cool,1233.815,15.62449,15時間37分28秒,0時間22分32秒
土橋(広島),34.3948,132.446322,cool,1234.096,15.62528,15時間37分31秒,0時間22分29秒
小網町,34.394543,132.44422,cool,1234.232,15.62566,15時間37分32秒,0時間22分28秒
天満町,34.395216,132.440572,cool,1234.369,15.62604,15時間37分34秒,0時間22分26秒
観音町(広島),34.395534,132.438405,heat,1234.457,15.62629,15時間37分35秒,0時間22分25秒
西観音町,34.393976,132.43686,heat,1234.680,15.62691,15時間37分37秒,0時間22分23秒
福島町,34.394985,132.433898,heat,1234.749,15.62710,15時間37分38秒,0時間22分22秒
東高須,34.391922,132.420224,heat,1235.763,15.62993,15時間37分48秒,0時間22分12秒
高須(広島),34.389872,132.417055,heat,1236.118,15.63092,15時間37分51秒,0時間22分9秒
古江,34.386311,132.411383,heat,1236.744,15.63266,15時間37分58秒,0時間22分2秒
草津(広島),34.3816,132.403915,heat,1237.571,15.63495,15時間38分6秒,0時間21分54秒
草津南,34.378092,132.398479,heat,1238.180,15.63663,15時間38分12秒,0時間21分48秒
井口(広島),34.371751,132.385805,heat,1239.435,15.64008,15時間38分24秒,0時間21分36秒
修大協創中高前,34.368218,132.374589,heat,1240.359,15.64262,15時間38分33秒,0時間21分27秒
佐伯区役所前,34.365443,132.361709,eco,1241.305,15.64520,15時間38分43秒,0時間21分17秒
楽々園,34.364282,132.351988,eco,1241.935,15.64692,15時間38分49秒,0時間21分11秒
山陽女学園前,34.361948,132.341251,eco,1242.726,15.64906,15時間38分57秒,0時間21分3秒
廿日市市役所前（平良）,34.352816,132.329722,eco,1244.171,15.65297,15時間39分11秒,0時間20分49秒
ＪＡ広島病院前,34.343959,132.322404,eco,1245.362,15.65618,15時間39分22秒,0時間20分38秒
地御前,34.340942,132.320049,eco,1245.761,15.65725,15時間39分26秒,0時間20分34秒
阿品東,34.326488,132.318579,eco,1247.138,15.66093,15時間39分39秒,0時間20分21秒
宮島ボートレース場,34.314425,132.305006,eco,1248.956,15.66576,15時間39分57秒,0時間20分3秒
松川町,34.390222,132.471283,eco,1233.164,15.62266,15時間37分22秒,0時間22分38秒
段原一丁目,34.390302,132.474067,eco,1233.007,15.62222,15時間37分20秒,0時間22分40秒
比治山下,34.38696,132.471006,eco,1233.473,15.62353,15時間37分25秒,0時間22分35秒
比治山橋,34.383272,132.468681,eco,1233.930,15.62481,15時間37分29秒,0時間22分31秒
南区役所前,34.380297,132.467072,eco,1234.285,15.62581,15時間37分33秒,0時間22分27秒
皆実町二丁目,34.377375,132.465849,eco,1234.614,15.62673,15時間37分36秒,0時間22分24秒
舟入町,34.389222,132.444928,heat,1234.673,15.62689,15時間37分37秒,0時間22分23秒
舟入本町,34.385556,132.442632,heat,1235.127,15.62816,15時間37分41秒,0時間22分19秒
舟入幸町,34.383139,132.441151,heat,1235.424,15.62899,15時間37分44秒,0時間22分16秒
舟入川口町,34.380341,132.439499,heat,1235.765,15.62994,15時間37分48秒,0時間22分12秒
舟入南,34.375099,132.437224,cool,1236.359,15.63159,15時間37分54秒,0時間22分6秒
江波(広島),34.372496,132.436044,cool,1236.657,15.63242,15時間37分57秒,0時間22分3秒
横川一丁目,34.406848,132.449949,eco,1232.816,15.62168,15時間37分18秒,0時間22分42秒
別院前,34.404245,132.449241,eco,1233.089,15.62245,15時間37分21秒,0時間22分39秒
寺町,34.401129,132.448125,eco,1233.429,15.62341,15時間37分24秒,0時間22分36秒
女学院前,34.397827,132.464776,eco,1232.829,15.62172,15時間37分18秒,0時間22分42秒
縮景園前,34.399881,132.465334,eco,1232.614,15.62112,15時間37分16秒,0時間22分44秒
家庭裁判所前,34.402289,132.466106,cool,1232.356,15.62039,15時間37分13秒,0時間22分47秒
白島(広島電鉄),34.404484,132.465506,cool,1232.191,15.61992,15時間37分12秒,0時間22分48秒
清流新岩国,34.162639,132.14764,heat,1271.118,15.72190,15時間43分19秒,0時間16分41秒
守内かさ神,34.170107,132.135704,heat,1271.095,15.72185,15時間43分19秒,0時間16分41秒
南河内,34.165957,132.103363,heat,1273.225,15.72698,15時間43分37秒,0時間16分23秒
行波,34.163368,132.087084,heat,1274.343,15.72965,15時間43分47秒,0時間16分13秒
北河内(山口),34.176011,132.064519,heat,1274.441,15.72988,15時間43分48秒,0時間16分12秒
椋野,34.193637,132.033385,eco,1274.566,15.73018,15時間43分49秒,0時間16分11秒
南桑,34.20961,132.020852,eco,1273.827,15.72842,15時間43分42秒,0時間16分18秒
清流みはらし,34.211054,132.006243,eco,1274.499,15.73002,15時間43分48秒,0時間16分12秒
根笠,34.210487,131.998656,eco,1274.966,15.73113,15時間43分52秒,0時間16分8秒
河山,34.236368,131.983923,eco,1273.470,15.72756,15時間43分39秒,0時間16分21秒
柳瀬,34.25714,131.97669,cool,1272.019,15.72408,15時間43分27秒,0時間16分33秒
錦町,34.26475,131.962944,cool,1272.101,15.72428,15時間43分27秒,0時間16分33秒
海部,33.593453,134.351999,cool,1216.595,15.57469,15時間34分29秒,0時間25分31秒
宍喰,33.566949,134.300741,cool,1221.428,15.58898,15時間35分20秒,0時間24分40秒
甲浦,33.547238,134.288242,cool,1223.907,15.59621,15時間35分46秒,0時間24分14秒
高松築港,34.35079,134.049507,cool,1156.959,15.37895,15時間22分44秒,0時間37分16秒
片原町(香川),34.346138,134.054368,cool,1157.173,15.37972,15時間22分47秒,0時間37分13秒
瓦町,34.338827,134.052529,cool,1157.958,15.38253,15時間22分57秒,0時間37分3秒
栗林公園,34.328586,134.051063,heat,1159.004,15.38626,15時間23分11秒,0時間36分49秒
三条(香川),34.319718,134.049478,heat,1159.925,15.38954,15時間23分22秒,0時間36分38秒
伏石,34.309861,134.047807,heat,1160.945,15.39315,15時間23分35秒,0時間36分25秒
太田(香川),34.298989,134.045965,heat,1162.070,15.39713,15時間23分50秒,0時間36分10秒
仏生山,34.283213,134.042605,heat,1163.735,15.40300,15時間24分11秒,0時間35分49秒
空港通り,34.28112,134.033096,heat,1164.382,15.40527,15時間24分19秒,0時間35分41秒
一宮,34.283027,134.022561,heat,1164.696,15.40637,15時間24分23秒,0時間35分37秒
円座,34.284479,134.009285,heat,1165.183,15.40808,15時間24分29秒,0時間35分31秒
岡本(香川),34.270261,133.989265,heat,1167.484,15.41611,15時間24分58秒,0時間35分2秒
挿頭丘,34.262007,133.979358,cool,1168.739,15.42046,15時間25分14秒,0時間34分46秒
畑田,34.25901,133.97157,cool,1169.393,15.42273,15時間25分22秒,0時間34分38秒
陶,34.250394,133.947778,cool,1171.339,15.42944,15時間25分46秒,0時間34分14秒
綾川,34.249528,133.931667,cool,1172.185,15.43234,15時間25分56秒,0時間34分4秒
滝宮,34.248152,133.922302,cool,1172.760,15.43431,15時間26分4秒,0時間33分56秒
羽床,34.241078,133.901782,cool,1174.407,15.43994,15時間26分24秒,0時間33分36秒
栗熊,34.233905,133.884133,cool,1175.929,15.44511,15時間26分42秒,0時間33分18秒
岡田(香川),34.220859,133.860902,eco,1178.276,15.45305,15時間27分11秒,0時間32分49秒
羽間,34.209571,133.847345,eco,1179.995,15.45882,15時間27分32秒,0時間32分28秒
榎井,34.194317,133.829511,eco,1182.295,15.46650,15時間27分59秒,0時間32分1秒
琴電琴平,34.190906,133.819236,eco,1183.110,15.46921,15時間28分9秒,0時間31分51秒
花園(香川),34.334206,134.059463,cool,1158.072,15.38293,15時間22分59秒,0時間37分1秒
林道,34.32344,134.073106,cool,1158.458,15.38431,15時間23分4秒,0時間36分56秒
木太東口,34.319718,134.07957,heat,1158.510,15.38450,15時間23分4秒,0時間36分56秒
元山(香川),34.310424,134.083742,heat,1159.203,15.38697,15時間23分13秒,0時間36分47秒
水田,34.303056,134.092699,heat,1159.488,15.38798,15時間23分17秒,0時間36分43秒
西前田,34.296004,134.104675,heat,1159.602,15.38839,15時間23分18秒,0時間36分42秒
高田(香川),34.288506,134.112155,eco,1159.970,15.38970,15時間23分23秒,0時間36分37秒
池戸,34.27866,134.119706,eco,1160.561,15.39179,15時間23分30秒,0時間36分30秒
農学部前,34.273814,134.125739,eco,1160.744,15.39244,15時間23分33秒,0時間36分27秒
平木,34.272134,134.131327,eco,1160.645,15.39209,15時間23分32秒,0時間36分28秒
学園通り,34.270576,134.136998,eco,1160.530,15.39168,15時間23分30秒,0時間36分30秒
白山(香川),34.266707,134.150461,eco,1160.275,15.39078,15時間23分27秒,0時間36分33秒
井戸,34.266669,134.156127,eco,1160.016,15.38986,15時間23分23秒,0時間36分37秒
公文明,34.266688,134.161929,eco,1159.744,15.38889,15時間23分20秒,0時間36分40秒
長尾(香川),34.266675,134.169184,eco,1159.409,15.38770,15時間23分16秒,0時間36分44秒
今橋,34.341577,134.058782,eco,1157.401,15.38054,15時間22分50秒,0時間37分10秒
松島二丁目,34.339986,134.064626,eco,1157.277,15.38009,15時間22分48秒,0時間37分12秒
沖松島,34.341219,134.072253,eco,1156.800,15.37838,15時間22分42秒,0時間37分18秒
春日川,34.340969,134.083566,eco,1156.292,15.37656,15時間22分36秒,0時間37分24秒
潟元,34.341363,134.098231,eco,1155.566,15.37395,15時間22分26秒,0時間37分34秒
琴電屋島,34.341624,134.105763,cool,1155.187,15.37259,15時間22分21秒,0時間37分39秒
古高松,34.340844,134.11244,cool,1154.949,15.37173,15時間22分18秒,0時間37分42秒
八栗,34.344582,134.122439,cool,1154.123,15.36875,15時間22分8秒,0時間37分52秒
六万寺,34.342655,134.134088,cool,1153.762,15.36745,15時間22分3秒,0時間37分57秒
大町(香川),34.337333,134.141354,cool,1153.931,15.36806,15時間22分5秒,0時間37分55秒
塩屋(香川),34.335583,134.155142,cool,1153.455,15.36634,15時間21分59秒,0時間38分1秒
房前,34.332367,134.158483,heat,1153.607,15.36689,15時間22分1秒,0時間37分59秒
原(香川),34.32641,134.163654,heat,1153.937,15.36808,15時間22分5秒,0時間37分55秒
松山市,33.835656,132.762281,heat,1268.639,15.71588,15時間42分57秒,0時間17分3秒
松山市駅,33.836148,132.762587,eco,1268.578,15.71573,15時間42分57秒,0時間17分3秒
土橋(愛媛),33.832738,132.756487,heat,1269.205,15.71726,15時間43分2秒,0時間16分58秒
土居田,33.8241,132.744094,heat,1270.638,15.72074,15時間43分15秒,0時間16分45秒
余戸,33.816173,132.733887,heat,1271.893,15.72378,15時間43分26秒,0時間16分34秒
鎌田,33.810115,132.729784,heat,1272.664,15.72563,15時間43分32秒,0時間16分28秒
岡田(愛媛),33.799083,132.724271,heat,1273.968,15.72875,15時間43分44秒,0時間16分16秒
古泉,33.792539,132.717136,cool,1274.939,15.73107,15時間43分52秒,0時間16分8秒
松前,33.785965,132.705051,cool,1276.165,15.73398,15時間44分2秒,0時間15分58秒
地蔵町,33.779907,132.70429,cool,1276.765,15.73540,15時間44分7秒,0時間15分53秒
新川(愛媛),33.772178,132.704148,cool,1277.490,15.73711,15時間44分14秒,0時間15分46秒
郡中,33.760734,132.70406,eco,1278.556,15.73961,15時間44分23秒,0時間15分37秒
高浜(愛媛),33.883417,132.702177,heat,1267.290,15.71257,15時間42分45秒,0時間17分15秒
梅津寺,33.874637,132.707595,heat,1267.824,15.71388,15時間42分50秒,0時間17分10秒
港山,33.869533,132.713405,heat,1267.998,15.71431,15時間42分52秒,0時間17分8秒
三津,33.863864,132.720002,heat,1268.185,15.71477,15時間42分53秒,0時間17分7秒
山西,33.855301,132.724326,heat,1268.756,15.71616,15時間42分58秒,0時間17分2秒
西衣山,33.850152,132.733989,cool,1268.739,15.71612,15時間42分58秒,0時間17分2秒
衣山,33.8522,132.743997,cool,1268.038,15.71441,15時間42分52秒,0時間17分8秒
古町,33.846978,132.754998,cool,1267.961,15.71422,15時間42分51秒,0時間17分9秒
大手町(愛媛),33.839726,132.755384,cool,1268.613,15.71581,15時間42分57秒,0時間17分3秒
石手川公園,33.831311,132.76935,eco,1268.683,15.71598,15時間42分58秒,0時間17分2秒
いよ立花,33.827784,132.772944,eco,1268.827,15.71634,15時間42分59秒,0時間17分1秒
福音寺,33.82261,132.788931,eco,1268.495,15.71552,15時間42分56秒,0時間17分4秒
北久米,33.819277,132.798664,eco,1268.310,15.71507,15時間42分54秒,0時間17分6秒
久米,33.816036,132.804555,eco,1268.312,15.71508,15時間42分54秒,0時間17分6秒
鷹ノ子,33.812542,132.815301,eco,1268.093,15.71454,15時間42分52秒,0時間17分8秒
平井(愛媛),33.808687,132.828617,eco,1267.777,15.71377,15時間42分50秒,0時間17分10秒
梅本,33.800944,132.839307,heat,1267.957,15.71421,15時間42分51秒,0時間17分9秒
牛渕団地前,33.797739,132.846051,heat,1267.915,15.71410,15時間42分51秒,0時間17分9秒
牛渕,33.795212,132.856112,heat,1267.642,15.71343,15時間42分48秒,0時間17分12秒
田窪,33.792948,132.865413,heat,1267.384,15.71280,15時間42分46秒,0時間17分14秒
見奈良,33.792721,132.873374,cool,1267.004,15.71187,15時間42分43秒,0時間17分17秒
愛大医学部南口,33.797831,132.878659,cool,1266.262,15.71004,15時間42分36秒,0時間17分24秒
横河原,33.803353,132.88434,cool,1265.461,15.70806,15時間42分29秒,0時間17分31秒
南堀端,33.839213,132.761664,cool,1268.341,15.71515,15時間42分55秒,0時間17分5秒
西堀端,33.840105,132.75866,cool,1268.411,15.71532,15時間42分55秒,0時間17分5秒
本町１丁目,33.840394,132.758772,cool,1268.379,15.71524,15時間42分55秒,0時間17分5秒
宮田町,33.843948,132.752626,cool,1268.363,15.71520,15時間42分55秒,0時間17分5秒
萱町６丁目,33.851756,132.756226,eco,1267.455,15.71297,15時間42分47秒,0時間17分13秒
本町６丁目,33.853472,132.758473,eco,1267.182,15.71230,15時間42分44秒,0時間17分16秒
木屋町,33.853483,132.760776,eco,1267.063,15.71201,15時間42分43秒,0時間17分17秒
高砂町,33.851664,132.762464,eco,1267.146,15.71222,15時間42分44秒,0時間17分16秒
清水町,33.849328,132.764281,heat,1267.270,15.71252,15時間42分45秒,0時間17分15秒
鉄砲町,33.84829,132.769011,heat,1267.125,15.71216,15時間42分44秒,0時間17分16秒
赤十字病院前,33.848115,132.772383,heat,1266.969,15.71178,15時間42分42秒,0時間17分18秒
平和通１丁目,33.847673,132.774452,heat,1266.905,15.71162,15時間42分42秒,0時間17分18秒
上一万,33.846737,132.775502,heat,1266.938,15.71170,15時間42分42秒,0時間17分18秒
警察署前,33.844596,132.775354,heat,1267.144,15.71221,15時間42分44秒,0時間17分16秒
勝山町,33.841709,132.774818,heat,1267.439,15.71294,15時間42分47秒,0時間17分13秒
大街道,33.841103,132.769861,cool,1267.748,15.71369,15時間42分49秒,0時間17分11秒
県庁前(愛媛),33.841067,132.766364,cool,1267.929,15.71414,15時間42分51秒,0時間17分9秒
市役所前(愛媛),33.839926,132.764819,cool,1268.114,15.71459,15時間42分53秒,0時間17分7秒
南町,33.847412,132.779839,eco,1266.655,15.71101,15時間42分40秒,0時間17分20秒
道後公園,33.848552,132.784989,eco,1266.287,15.71010,15時間42分36秒,0時間17分24秒
道後温泉,33.850477,132.784817,cool,1266.117,15.70968,15時間42分35秒,0時間17分25秒
本町５丁目,33.851047,132.758853,cool,1267.387,15.71281,15時間42分46秒,0時間17分14秒
本町４丁目,33.847982,132.758789,cool,1267.674,15.71351,15時間42分49秒,0時間17分11秒
本町３丁目,33.84513,132.758853,cool,1267.935,15.71415,15時間42分51秒,0時間17分9秒
荷稲,33.132961,133.116316,heat,1317.456,15.82281,15時間49分22秒,0時間10分38秒
伊与喜,33.105169,133.098519,heat,1320.959,15.82952,15時間49分46秒,0時間10分14秒
土佐佐賀,33.080905,133.101517,heat,1323.140,15.83364,15時間50分1秒,0時間9分59秒
佐賀公園,33.064604,133.106582,heat,1324.461,15.83611,15時間50分10秒,0時間9分50秒
土佐白浜,33.05643,133.097452,heat,1325.676,15.83836,15時間50分18秒,0時間9分42秒
有井川,33.038914,133.071258,cool,1328.594,15.84372,15時間50分37秒,0時間9分23秒
土佐上川口,33.043013,133.056112,cool,1328.920,15.84431,15時間50分40秒,0時間9分20秒
海の王迎,33.040407,133.046482,cool,1329.626,15.84559,15時間50分44秒,0時間9分16秒
浮鞭,33.039516,133.029856,cool,1330.501,15.84717,15時間50分50秒,0時間9分10秒
土佐入野,33.023866,133.011636,cool,1332.864,15.85139,15時間51分5秒,0時間8分55秒
西大方,33.008912,132.986967,eco,1335.468,15.85597,15時間51分21秒,0時間8分39秒
古津賀,32.985744,132.962036,eco,1338.870,15.86185,15時間51分43秒,0時間8分17秒
中村,32.984641,132.943927,eco,1339.839,15.86350,15時間51分49秒,0時間8分11秒
具同,32.9794,132.915473,eco,1341.699,15.86665,15時間52分0秒,0時間8分0秒
国見(高知),32.978932,132.883716,cool,1343.264,15.86927,15時間52分9秒,0時間7分51秒
有岡,32.961229,132.833077,cool,1347.383,15.87603,15時間52分34秒,0時間7分26秒
工業団地,32.95632,132.801931,heat,1349.351,15.87920,15時間52分45秒,0時間7分15秒
平田(高知),32.955639,132.794977,heat,1349.751,15.87984,15時間52分47秒,0時間7分13秒
東宿毛,32.933673,132.728736,heat,1355.041,15.88814,15時間53分17秒,0時間6分43秒
宿毛,32.932534,132.71364,heat,1355.881,15.88943,15時間53分22秒,0時間6分38秒
後免町,33.574397,133.650628,heat,1250.008,15.66854,15時間40分7秒,0時間19分53秒
立田,33.57073,133.670627,heat,1249.432,15.66702,15時間40分1秒,0時間19分59秒
のいち,33.561649,133.698366,heat,1249.020,15.66593,15時間39分57秒,0時間20分3秒
よしかわ,33.546089,133.710352,heat,1249.966,15.66843,15時間40分6秒,0時間19分54秒
あかおか,33.539893,133.721859,heat,1250.032,15.66860,15時間40分7秒,0時間19分53秒
香我美,33.539152,133.73723,heat,1249.396,15.66692,15時間40分1秒,0時間19分59秒
夜須,33.534347,133.754506,heat,1249.065,15.66605,15時間39分58秒,0時間20分2秒
西分,33.518015,133.790772,heat,1248.981,15.66583,15時間39分57秒,0時間20分3秒
和食,33.51784,133.809739,heat,1248.131,15.66357,15時間39分49秒,0時間20分11秒
赤野,33.516,133.825026,heat,1247.611,15.66219,15時間39分44秒,0時間20分16秒
穴内,33.506069,133.864204,cool,1246.792,15.66001,15時間39分36秒,0時間20分24秒
球場前(高知),33.502635,133.891265,cool,1245.898,15.65761,15時間39分27秒,0時間20分33秒
あき総合病院前,33.504354,133.897625,cool,1245.444,15.65640,15時間39分23秒,0時間20分37秒
安芸,33.504738,133.906538,cool,1245.003,15.65521,15時間39分19秒,0時間20分41秒
伊尾木,33.490952,133.929158,cool,1245.322,15.65607,15時間39分22秒,0時間20分38秒
下山(高知),33.458267,133.94837,cool,1247.637,15.66226,15時間39分44秒,0時間20分16秒
唐浜,33.446036,133.966263,eco,1248.026,15.66329,15時間39分48秒,0時間20分12秒
安田(高知),33.443359,133.984151,eco,1247.487,15.66186,15時間39分43秒,0時間20分17秒
田野(高知),33.4303,134.008207,eco,1247.687,15.66239,15時間39分45秒,0時間20分15秒
奈半利,33.425187,134.018269,eco,1247.739,15.66253,15時間39分45秒,0時間20分15秒
後免東町,33.574501,133.64769,eco,1250.135,15.66887,15時間40分8秒,0時間19分52秒
後免中町,33.575438,133.645927,eco,1250.127,15.66885,15時間40分8秒,0時間19分52秒
後免西町,33.575819,133.642753,eco,1250.238,15.66915,15時間40分9秒,0時間19分51秒
東工業前,33.57637,133.638092,eco,1250.402,15.66958,15時間40分10秒,0時間19分50秒
住吉通,33.576615,133.636156,eco,1250.469,15.66975,15時間40分11秒,0時間19分49秒
篠原(高知),33.577049,133.631263,eco,1250.655,15.67024,15時間40分13秒,0時間19分47秒
小篭通,33.576285,133.62586,eco,1250.980,15.67110,15時間40分16秒,0時間19分44秒
長崎(高知),33.575074,133.620888,eco,1251.328,15.67201,15時間40分19秒,0時間19分41秒
明見橋,33.57469,133.618261,eco,1251.488,15.67243,15時間40分21秒,0時間19分39秒
清和学園前,33.574911,133.613032,eco,1251.711,15.67302,15時間40分23秒,0時間19分37秒
領石通,33.574162,133.607845,eco,1252.025,15.67384,15時間40分26秒,0時間19分34秒
北浦(高知),33.573716,133.603952,eco,1252.249,15.67442,15時間40分28秒,0時間19分32秒
舟戸,33.570496,133.59954,eco,1252.765,15.67577,15時間40分33秒,0時間19分27秒
鹿児,33.567135,133.597346,eco,1253.190,15.67688,15時間40分37秒,0時間19分23秒
田辺島通,33.566359,133.593,heat,1253.468,15.67760,15時間40分39秒,0時間19分21秒
東新木,33.564517,133.59028,heat,1253.772,15.67839,15時間40分42秒,0時間19分18秒
新木(高知),33.562191,133.586764,heat,1254.159,15.67940,15時間40分46秒,0時間19分14秒
介良通,33.560055,133.583241,heat,1254.529,15.68036,15時間40分49秒,0時間19分11秒
文珠通,33.559336,133.579335,heat,1254.781,15.68101,15時間40分52秒,0時間19分8秒
高須(高知),33.559307,133.577034,heat,1254.891,15.68129,15時間40分53秒,0時間19分7秒
県立美術館通,33.558863,133.575148,heat,1255.022,15.68163,15時間40分54秒,0時間19分6秒
西高須,33.558229,133.573163,heat,1255.176,15.68203,15時間40分55秒,0時間19分5秒
葛島橋東詰,33.557,133.569303,cool,1255.474,15.68280,15時間40分58秒,0時間19分2秒
知寄町三丁目,33.557541,133.565589,cool,1255.596,15.68311,15時間40分59秒,0時間19分1秒
知寄町,33.557911,133.561486,cool,1255.753,15.68352,15時間41分1秒,0時間18分59秒
知寄町二丁目,33.558022,133.559945,cool,1255.815,15.68368,15時間41分1秒,0時間18分59秒
知寄町一丁目,33.558377,133.557099,cool,1255.914,15.68393,15時間41分2秒,0時間18分58秒
宝永町,33.558662,133.553486,cool,1256.056,15.68430,15時間41分3秒,0時間18分57秒
菜園場町,33.559076,133.548241,cool,1256.262,15.68483,15時間41分5秒,0時間18分55秒
デンテツターミナルビル前,33.559329,133.544073,cool,1256.433,15.68527,15時間41分7秒,0時間18分53秒
はりまや橋,33.559558,133.542292,cool,1256.495,15.68543,15時間41分8秒,0時間18分52秒
堀詰,33.559554,133.539231,cool,1256.639,15.68580,15時間41分9秒,0時間18分51秒
大橋通,33.558992,133.536404,cool,1256.826,15.68628,15時間41分11秒,0時間18分49秒
高知城前,33.558405,133.533934,cool,1256.998,15.68672,15時間41分12秒,0時間18分48秒
県庁前(高知),33.557997,133.531771,cool,1257.139,15.68708,15時間41分13秒,0時間18分47秒
グランド通,33.557497,133.528992,cool,1257.317,15.68754,15時間41分15秒,0時間18分45秒
枡形,33.557357,133.527617,cool,1257.395,15.68774,15時間41分16秒,0時間18分44秒
上町一丁目,33.557324,133.525417,cool,1257.502,15.68801,15時間41分17秒,0時間18分43秒
上町二丁目,33.557301,133.522621,cool,1257.635,15.68835,15時間41分18秒,0時間18分42秒
上町四丁目,33.557272,133.519428,cool,1257.788,15.68874,15時間41分19秒,0時間18分41秒
上町五丁目,33.557195,133.517297,cool,1257.896,15.68902,15時間41分20秒,0時間18分40秒
旭町一丁目,33.556635,133.51323,cool,1258.141,15.68964,15時間41分23秒,0時間18分37秒
旭駅前通,33.555987,133.509636,cool,1258.372,15.69023,15時間41分25秒,0時間18分35秒
旭町三丁目,33.555685,133.506719,cool,1258.538,15.69066,15時間41分26秒,0時間18分34秒
蛍橋,33.55533,133.503102,cool,1258.743,15.69118,15時間41分28秒,0時間18分32秒
鏡川橋,33.555892,133.499437,cool,1258.861,15.69148,15時間41分29秒,0時間18分31秒
鴨部,33.552228,133.496854,cool,1259.334,15.69268,15時間41分34秒,0時間18分26秒
曙町東町,33.551517,133.49336,heat,1259.567,15.69327,15時間41分36秒,0時間18分24秒
曙町,33.551159,133.490946,heat,1259.715,15.69365,15時間41分37秒,0時間18分23秒
朝倉(とさでん交通),33.550665,133.488304,heat,1259.886,15.69408,15時間41分39秒,0時間18分21秒
朝倉神社前,33.551992,133.481023,heat,1260.103,15.69463,15時間41分41秒,0時間18分19秒
宮の奥,33.552304,133.476165,heat,1260.302,15.69514,15時間41分42秒,0時間18分18秒
咥内,33.552393,133.470454,heat,1260.563,15.69580,15時間41分45秒,0時間18分15秒
宇治団地前,33.551928,133.461227,heat,1261.044,15.69701,15時間41分49秒,0時間18分11秒
八代通,33.551952,133.455411,heat,1261.316,15.69770,15時間41分52秒,0時間18分8秒
中山(高知),33.551763,133.45287,heat,1261.454,15.69805,15時間41分53秒,0時間18分7秒
伊野商業前,33.550287,133.444364,eco,1261.998,15.69941,15時間41分58秒,0時間18分2秒
北内,33.5498,133.442221,eco,1262.146,15.69979,15時間41分59秒,0時間18分1秒
北山(高知),33.549096,133.438476,eco,1262.390,15.70040,15時間42分1秒,0時間17分59秒
鳴谷,33.548657,133.433361,eco,1262.675,15.70111,15時間42分4秒,0時間17分56秒
伊野(とさでん交通),33.548428,133.42844,eco,1262.930,15.70175,15時間42分6秒,0時間17分54秒
